ds,y,prediction_5,prediction,prediction_95
2021-09-23,104169.0,100385.57822242918,108539.86390494142,120137.5438822629
2021-09-24,109419.0,100105.67144741974,109637.4679827,118923.5463189176
2021-09-25,112977.0,94690.05004276047,104679.39824171056,115523.62351853901
2021-09-26,91222.0,76213.73197467953,84459.71186001325,95453.4204959659
2021-09-27,93752.0,86436.7834882936,96425.88435495188,105407.79879746711
2021-09-28,100970.0,98166.63673205038,105701.76175920965,118503.05939064253
2021-09-29,108179.0,99140.2452259422,110342.5097002048,119139.04509064506
2021-09-30,115013.0,102314.27806884256,110644.48011624331,118805.56954114375
2021-10-01,117104.0,103951.67372660786,114225.14288606352,125082.84101298987
2021-10-02,115086.0,96748.96617843704,111089.72076578788,119550.59596223281
2021-10-03,91230.0,78694.73178724475,91759.53868275414,104223.12043754358
2021-10-04,96858.0,89883.54615045678,97872.19067273031,105621.67287780394
2021-10-05,106648.0,98238.52414843295,108699.37131558226,120176.80609696673
2021-10-06,113020.0,104834.65843205326,112922.90298418596,125078.76744448779
2021-10-07,118556.0,107975.69465253995,117017.84129013665,129967.62303329723
2021-10-08,120242.0,110579.40579428445,118761.29536920207,127126.58948477914
2021-10-09,116817.0,107605.277692077,116725.5147955918,125924.28832393314
2021-10-10,93850.0,84238.48762731462,93885.23854758614,101865.79364858489
2021-10-11,86890.0,90822.9026378436,99688.43925193402,109358.8566574468
2021-10-12,108057.0,96156.22982997022,106063.70098007855,116981.3140701635
2021-10-13,112723.0,102340.22898933085,111956.30190065793,121709.50792864122
2021-10-14,121767.0,105407.10304985725,116063.5811070437,125130.62082225631
2021-10-15,124091.0,110915.0772292054,120117.62433616995,129254.71926928898
2021-10-16,121955.0,106827.90789022158,118437.14706665216,126973.31949434977
2021-10-17,100790.0,88548.29550898034,96807.27462893468,109514.83692074164
2021-10-18,103856.0,93223.70922033899,101515.12576231969,112283.46653788156
2021-10-19,110716.0,106761.19977913357,115624.82430156077,126215.24547771942
2021-10-20,119077.0,109817.37099148077,120846.12674400475,129326.26184489929
2021-10-21,122809.0,114497.86513826533,123869.29977802382,131354.92384445548
2021-10-22,122858.0,113880.74486408781,124927.8498531455,132008.82655567303
2021-10-23,119757.0,109011.26544244724,121731.54123389495,129625.29005962462
2021-10-24,98929.0,89925.38016642802,98579.00991580472,110634.40787010794
2021-10-25,99949.0,94493.5974792315,103335.3969940643,111778.75370011789
2021-10-26,101866.0,102644.48185065213,113456.97627184071,125195.78080628265
2021-10-27,119847.0,107631.5369886345,116977.69605850105,127683.82569707229
2021-10-28,125607.0,109790.02959128578,121189.16059139749,128637.58694981944
2021-10-29,130631.0,116195.57300047805,123687.28897022028,132936.78384859863
2021-10-30,119589.0,115951.39164576211,123638.8090994321,133875.6692158485
2021-10-31,102310.0,89441.9996050233,99997.6748869027,111195.65031113823
2021-11-01,106500.0,92760.81520730883,105309.91148988233,114563.64490260022
2021-11-02,115847.0,106130.09202412666,114739.4298085077,128434.43859295423
2021-11-03,121839.0,116719.9690255399,125027.30615850343,133900.609430971
2021-11-04,127917.0,118697.82986812819,128385.47376306646,140251.33923517214
2021-11-05,129921.0,120080.05025738507,129386.31602395485,138512.8831519414
2021-11-06,131460.0,116188.6792363562,125067.21168763308,132939.24173350923
2021-11-07,100647.0,97704.73913478562,107231.78680181933,114806.95070365243
2021-11-08,106822.0,97082.10979684426,107134.20565001965,116209.7835093218
2021-11-09,118745.0,110754.82185790034,117644.92437616142,127112.26447484073
2021-11-10,126617.0,118310.9526480136,126677.70406354814,137351.2169963583
2021-11-11,123715.0,123895.52564107627,131552.7032361501,139066.06097758052
2021-11-12,128010.0,121988.62215308481,131382.93849620706,142963.63550785597
2021-11-13,132310.0,114449.26363690392,126320.06607805539,136424.36692599495
2021-11-14,109696.0,97791.75576935947,105357.49376742037,113766.9156297719
2021-11-15,114815.0,98655.67994872073,110867.2426025089,123021.41296770296
2021-11-16,122702.0,112136.25591246465,122822.67930034988,132086.9008438988
2021-11-17,126605.0,121099.39691521364,129688.05131419697,140164.55617535114
2021-11-18,133377.0,121562.09590255473,132982.59963400394,147089.53743453437
2021-11-19,135462.0,125791.80651520245,135673.16808429547,145413.79838149826
2021-11-20,131453.0,122628.92529148115,133283.39957264595,144572.63982918483
2021-11-21,105078.0,102452.49213788651,109495.74068074257,120675.57476610012
2021-11-22,112469.0,103950.1158123516,112341.9062413574,121164.05132936717
2021-11-23,120235.0,110956.57930340913,120874.55322829192,130096.16821416482
2021-11-24,108411.0,118600.08502598888,130158.88197942414,138341.280586079
2021-11-25,70312.0,114587.92815247749,126432.33620616212,135496.84047644289
2021-11-26,89887.0,101611.49269302287,112647.97863572286,120380.54857611224
2021-11-27,104505.0,91821.98174919571,102222.19671253863,113888.75851226086
2021-11-28,90990.0,68838.20403888595,79275.89511738601,91188.38746842656
2021-11-29,107130.0,77504.18220638328,87946.08230511431,96835.55905932118
2021-11-30,119420.0,94118.07367107572,102907.51228602698,113693.79758913194
2021-12-01,122007.0,100275.46546464249,112202.5025750876,122690.64735259707
2021-12-02,128647.0,104475.66674102118,112362.49033882093,122527.62938979965
2021-12-03,136231.0,115408.8705097636,126928.87923305765,134532.80210751432
2021-12-04,132392.0,122802.54148047011,131655.6623787729,143304.52121340224
2021-12-05,109654.0,101026.4270290362,110388.44048794979,121583.8659466963
2021-12-06,112665.0,108778.9093367953,117876.14675874921,125762.87139226668
2021-12-07,126649.0,114887.34729037083,124049.7214138059,130955.85576696476
2021-12-08,131663.0,118380.25952154132,127291.87015144671,135468.89746385804
2021-12-09,134724.0,118870.33417902763,127981.70214625329,138841.04995582384
2021-12-10,133497.0,129346.76618798968,137815.86549248872,147237.5410629948
2021-12-11,130247.0,128593.29575566086,136235.22254971473,144740.06538970288
2021-12-12,107167.0,101444.53379134735,112715.7670070733,121331.62104985042
2021-12-13,111299.0,105289.0745625058,116193.1066594327,124229.49137064257
2021-12-14,120218.0,114024.38451551413,124868.46155417582,135577.6843608138
2021-12-15,125053.0,116898.28522024758,127806.1059318439,136275.37178500995
2021-12-16,126270.0,114779.31284628388,124150.22560208396,134283.03196916048
2021-12-17,124147.0,121232.82152249753,131309.5929419242,141666.27966480883
2021-12-18,110282.0,118763.47966283794,129901.42917937136,141532.0873484037
2021-12-19,91202.0,91067.24765322304,101844.16679344905,112787.6341341967
2021-12-20,94213.0,91979.73155359406,104321.07959856212,114448.21027519189
2021-12-21,93095.0,100231.3739005311,111500.17885985614,123146.23420882106
2021-12-22,91699.0,98992.16288799749,109251.5542791585,116870.58414402764
2021-12-23,87850.0,91909.16781793795,103668.73799402121,112983.8323731598
2021-12-24,69619.0,90044.90283757175,102541.8175649957,113904.9262008439
2021-12-25,40807.0,80441.11621190471,90320.1762983023,99763.51146376938
2021-12-26,54705.0,43482.72575644301,54551.96413503292,65627.14202459858
2021-12-27,69897.0,51759.258765101484,60254.7872313454,71014.67936654165
2021-12-28,75037.0,63825.97423735025,71783.8569734533,80797.17302189616
2021-12-29,74989.0,66322.87974500928,77338.68869472337,87866.70168469999
2021-12-30,77968.0,68157.50532720848,75903.75222213572,84012.15104052708
2021-12-31,70426.0,66145.24634186183,75940.68845562529,84939.63201842933
2022-01-01,63454.0,60044.56464966916,69313.94064427979,78091.37372535771
2022-01-02,58421.0,47904.86731189578,57611.39284854671,65579.88161138097
2022-01-03,72408.0,53956.49412705001,63967.72648609726,72771.35598694517
2022-01-04,74562.0,63038.43474514824,74611.45300731366,84839.78154915343
2022-01-05,74592.0,66479.68322705357,77659.28909026083,86580.4613916205
2022-01-06,79909.0,69592.97572610299,78932.77698600967,88320.37471929753
2022-01-07,71590.0,64866.63276514974,77772.59323799073,90452.82600459855
2022-01-08,83179.0,60490.401509026604,71101.53148156381,82619.49322810929
2022-01-09,64017.0,55986.22467186011,65702.67737059508,75214.6391021879
2022-01-10,73692.0,64270.04849031984,73122.52321200445,83035.47345526575
2022-01-11,77606.0,71305.71359227723,79351.68118023186,87672.26859583323
2022-01-12,80352.0,71834.76572989607,80746.17180790409,92538.73964295135
2022-01-13,84952.0,70436.03610960643,81616.59027068497,90270.25222426064
2022-01-14,93817.0,72952.91257666888,81059.3347396969,90120.00620402393
2022-01-15,88704.0,74898.261035645,83245.10117208518,93730.62065382653
2022-01-16,72783.0,63932.86734135874,72657.94025812804,81249.21727015398
2022-01-17,63521.0,75966.16249392428,82479.79078829946,89470.66115339563
2022-01-18,84603.0,71929.24439974234,81261.49356370786,90977.99300063644
2022-01-19,86640.0,73777.43811420038,84038.99855891144,94790.1853790265
2022-01-20,90778.0,76572.0620082708,87117.51349480581,100014.13085598667
2022-01-21,101054.0,81508.27758014877,88982.73316375646,97254.20685744323
2022-01-22,96590.0,82264.35820393222,89343.44521411773,96684.7129269889
2022-01-23,76914.0,68484.50619121715,79796.62607295206,88015.0909583062
2022-01-24,78542.0,75081.92981624036,82729.23038932912,93053.97427140655
2022-01-25,87349.0,80601.38958508639,91407.77925783234,99705.2509217231
2022-01-26,96747.0,81630.88490692442,92425.42421026556,105080.57928860863
2022-01-27,99766.0,87559.3492700314,96225.4871798924,104957.90907443044
2022-01-28,95873.0,87975.61167700941,98513.16903511257,109564.6616606461
2022-01-29,34388.0,81784.6378663006,93082.78500102872,102455.92625108884
2022-01-30,71234.0,51110.73972462534,60804.71319850307,68765.82616145835
2022-01-31,85899.0,58474.00562627645,68615.21828499796,77838.32688785352
2022-02-01,92360.0,72254.4206933664,82137.38834330178,92930.97884289682
2022-02-02,92576.0,79011.06322914985,90547.3501326162,102367.6861246118
2022-02-03,104562.0,83397.60318089607,92777.06894707997,102916.43575854047
2022-02-04,110309.0,87852.54183721179,98224.16770390456,107663.59497978447
2022-02-05,116980.0,75022.6620666343,87628.80525444231,99289.1210595626
2022-02-06,88141.0,85393.72571852295,95152.50460382961,104287.83211834061
2022-02-07,88869.0,89304.86672365015,99056.38456227537,109819.48947410785
2022-02-08,102781.0,92625.09119376008,103801.94990791394,114331.618887073
2022-02-09,106089.0,95725.5336006795,106804.45520700913,113063.01779961545
2022-02-10,112804.0,97501.92877368386,109164.61174286023,118126.93388690733
2022-02-11,117752.0,102900.06044819282,111756.16092556142,121860.86448921208
2022-02-12,119686.0,91229.50590657583,101652.05399561598,109790.91524044293
2022-02-13,93022.0,87929.25022350071,98359.2847982497,109097.36302357209
2022-02-14,110542.0,91555.32402244402,102015.72657987928,111490.96716803605
2022-02-15,110484.0,104459.52703780812,114080.17690201147,124047.93081349219
2022-02-16,110268.0,107196.73523334341,116165.95485104682,125405.9212679074
2022-02-17,113142.0,109725.93011781368,119290.61098419671,130061.32346387372
2022-02-18,116275.0,105121.76774381772,118878.99979687828,129791.24753050829
2022-02-19,114374.0,98531.74266925728,108920.77156799709,121701.63482776239
2022-02-20,95334.0,90624.55135532445,97845.49859298105,108065.24067145705
2022-02-21,85871.0,96068.15397099612,103845.50930330734,114182.92261851067
2022-02-22,101396.0,98167.40086789709,107290.99340159839,114752.35224205477
2022-02-23,112205.0,95017.35111025971,106344.33374705812,118421.8524132929
2022-02-24,119890.0,104794.82713634994,112385.54000799029,122287.58210530467
2022-02-25,118228.0,106607.83050659798,116387.12069303969,126963.79131262706
2022-02-26,123056.0,98384.81489618064,111073.82430558116,120248.78723546324
2022-02-27,100167.0,90310.65590113426,100364.64238763586,111030.50624109137
2022-02-28,102266.0,95838.97991929427,104482.96768640798,113582.88811046489
2022-03-01,113959.0,105387.2799776302,114424.86576853895,126354.36561584478
2022-03-02,119863.0,107351.33859841223,118468.1425639939,128696.16723059272
2022-03-03,129290.0,110561.67553093101,124946.12660786908,134024.0890140626
2022-03-04,128505.0,114393.00019153472,126043.55895769727,139831.84924398267
2022-03-05,120368.0,112893.41023609282,121010.86185672376,130999.97843733207
2022-03-06,95853.0,94758.84491106133,104851.62632745825,113040.26747703819
2022-03-07,99695.0,94755.76129836464,106042.11469589586,116008.67725076927
2022-03-08,117165.0,104788.25432836408,116433.11452088914,127857.13956043555
2022-03-09,120057.0,104513.36355056087,119609.28882876191,131508.049705997
2022-03-10,124861.0,113722.97314396592,126226.97763068823,135694.52980584482
2022-03-11,129455.0,111857.135607398,126903.08373262436,137233.5765849176
2022-03-12,121777.0,109387.11376528395,120206.66659877833,132761.6939001855
2022-03-13,100134.0,85101.42491178909,102368.59203465766,114449.36864511996
2022-03-14,98695.0,96165.36203399157,107343.5159118087,124054.28735632313
2022-03-15,112732.0,101494.82638128211,117105.13107467192,134030.01530325666
2022-03-16,119733.0,105291.57145384056,123233.78535742708,137831.0631601846
2022-03-17,116634.0,112713.21297087142,128887.60224327963,144676.5389199322
2022-03-18,128278.0,110506.74130704951,129819.40403975442,146291.19756086633
2022-03-19,120655.0,106490.55981714664,122870.35882784176,140606.2735858444
2022-03-20,100169.0,88527.90777129773,103568.50823018057,118958.75665702244
2022-03-21,100551.0,89453.74639016224,111099.27790147217,126143.25169171029
2022-03-22,113333.0,97783.65957906828,120887.53912162918,138187.2983555364
2022-03-23,122056.0,103198.76252823595,122943.58522908483,142388.46971130744
2022-03-24,124345.0,112502.87164209616,130880.380707605,146778.4252195905
2022-03-25,124059.0,107164.92711520278,130215.5685046557,147992.4941228948
2022-03-26,127324.0,105857.38693817235,124513.36575865507,144869.76471661398
2022-03-27,107222.0,86750.93620792744,106451.30471657477,122901.68648312936
2022-03-28,112277.0,93852.43387579644,112328.58521167474,136169.62193776979
2022-03-29,123866.0,101970.71441048411,122969.4819634637,142796.07780443554
2022-03-30,126442.0,107875.12724076245,127175.5913940277,153162.9434689837
2022-03-31,128538.0,111959.80052966303,131145.220907857,151671.2739396745
2022-04-01,135560.0,113674.3462915128,132955.24124160537,156911.14926872606
2022-04-02,127960.0,108439.46051537743,128054.75385384573,149945.08112563426
2022-04-03,104450.0,90007.01007165878,109481.12355162163,132263.07966870422
2022-04-04,109726.0,90900.9016266088,115835.3645575248,140832.41267854432
2022-04-05,121968.0,101696.29242392478,124671.38753616517,150368.02857582612
2022-04-06,124765.0,105094.12692349643,130659.53710355257,154261.262669825
2022-04-07,129116.0,113029.65133837702,135688.0357787995,155124.61781893426
2022-04-08,130708.0,112586.53420683468,137239.95135916478,158786.26930572034
2022-04-09,128585.0,105371.50665591218,130946.41147029135,153112.4782507193
2022-04-10,109767.0,84097.54140353501,112843.94880140953,135768.37847165563
2022-04-11,107538.0,93034.16242114837,117662.33659143663,141197.95891813582
2022-04-12,117812.0,101236.61107941545,129446.45180506824,152430.83178842973
2022-04-13,122117.0,105564.68384420224,133391.25210985285,154427.70189655977
2022-04-14,128182.0,109802.99552940033,138766.69984499054,162037.47813892039
2022-04-15,121835.0,113071.0307458224,138758.86451323304,162079.98466533216
2022-04-16,115280.0,109564.30305013215,132045.5787904993,158878.52951041932
2022-04-17,96306.0,88140.57407764066,115005.4207098566,142367.21926569965
2022-04-18,103235.0,94418.67341097222,120353.85944767998,147087.03205024876
2022-04-19,118539.0,105492.3797436445,132558.63134647303,161638.9394257867
2022-04-20,121534.0,109562.4823550978,136326.9448621177,164353.64599456187
2022-04-21,127415.0,113264.81896888066,140978.72650790878,172923.78867035976
2022-04-22,128247.0,115358.81553901952,142607.2790907339,167202.4034559639
2022-04-23,124414.0,105111.87953869686,137428.74984645587,163656.2956882481
2022-04-24,103937.0,90601.89907174118,116564.44492122455,146958.01756716438
2022-04-25,106623.0,90157.14645127188,124752.98098732633,148850.9234773635
2022-04-26,120156.0,102980.32467960317,133354.42135347653,160913.05124926582
2022-04-27,127674.0,107678.76465568629,141628.81854783226,166816.46995703338
2022-04-28,129292.0,116085.56136763758,144685.63998873692,173550.9646670864
2022-04-29,129113.0,114333.76779588562,146215.40179698306,173440.76627101697
2022-04-30,128048.0,108711.74357002544,139166.080259084,168173.03260139597
2022-05-01,100240.0,89540.23286614544,123231.41209590077,151122.74813229553
2022-05-02,95618.0,95067.12211311335,129913.13740377317,156840.80725474426
2022-05-03,120456.0,107357.05954846926,137931.46455728015,166860.6844334777
2022-05-04,125434.0,112568.09835028027,142967.27800735584,171592.95317429383
2022-05-05,131774.0,116773.23578095934,148024.9863004246,179099.8570313203
2022-05-06,128036.0,113572.9445176004,148836.85682062554,172777.29694168436
2022-05-07,118187.0,105347.53929031845,140694.67066729153,172941.37768362093
2022-05-08,103578.0,91555.70927901454,123854.26712393473,155388.27798717428
2022-05-09,107893.0,95132.12030899333,129055.3553487398,159748.65714963613
2022-05-10,121334.0,103254.40316772871,138907.88462092043,174202.16317037065
2022-05-11,127614.0,108107.08855910503,144487.65244250133,181223.5174088491
2022-05-12,133017.0,109933.11935492183,147543.07470599312,183203.75150353572
2022-05-13,129999.0,111864.3826185302,147518.9689806056,178325.28324595417
2022-05-14,125805.0,111563.53882496122,140834.576694082,180954.966597947
2022-05-15,106633.0,92451.59484021233,124549.22046434232,162651.9967570749
2022-05-16,113886.0,93389.70702353411,130844.55230416667,168775.143004716
2022-05-17,122954.0,109164.67868858375,142060.91738725302,178557.50609889193
2022-05-18,125687.0,111292.92263293949,142686.9343198894,178102.3493131349
2022-05-19,128777.0,116119.53946304283,151677.5605196162,188974.45739242667
2022-05-20,123896.0,117441.76509341534,152513.7174651659,191554.5612184052
2022-05-21,124071.0,113306.79474688851,144634.92350588832,184015.8682317819
2022-05-22,101488.0,91105.14797289643,128011.80553754276,158893.57098380543
2022-05-23,110461.0,92756.31435755812,135364.69228681125,172166.4790589901
2022-05-24,120596.0,104187.95345721596,142857.38075583882,185623.64505564197
2022-05-25,121986.0,108100.94889643665,147556.69529225474,189344.54495857225
2022-05-26,121296.0,116254.68965609343,151115.86608265535,193745.41705061638
2022-05-27,110473.0,115595.57757856697,155636.725794374,199255.2671856259
2022-05-28,98828.0,110863.46564480259,147957.03907326353,198757.60932323927
2022-05-29,91671.0,89895.39316187953,129117.70928131926,172201.8610545141
2022-05-30,83190.0,97704.50924475785,134928.24495799514,180470.65014628042
2022-05-31,113414.0,108671.66874496236,144264.34946407753,187999.11979120914
2022-06-01,121919.0,111373.49478141534,150395.70104967715,191836.8090130349
2022-06-02,125442.0,116484.48181340285,156073.73861170054,192386.20936215916
2022-06-03,124843.0,120578.86237323309,157088.415705927,194682.51607326313
2022-06-04,122564.0,112900.59569265853,150046.01931038738,191385.30874383452
2022-06-05,102225.0,92580.16468233704,133682.23063420807,165770.2925510824
2022-06-06,112515.0,98319.00108915383,138569.41859976697,175217.7516446007
2022-06-07,127606.0,110811.32895970577,148024.76613355326,186462.83414276087
2022-06-08,129391.0,110044.47182843264,151266.31001977838,190638.785592632
2022-06-09,132859.0,118082.69693812793,156482.66550601937,196776.4249095449
2022-06-10,128739.0,116315.6675256248,160578.5372644141,196665.3852445323
2022-06-11,121444.0,114186.19677367964,152848.26596678776,190401.1529365835
2022-06-12,99095.0,97009.37981677151,137134.6235709295,174839.66192454105
2022-06-13,118511.0,99176.95478433765,140386.56199054146,185176.8233299899
2022-06-14,125404.0,114128.90260988366,151761.51750040567,196985.29322207457
2022-06-15,130473.0,115402.13191115062,158155.72064961976,199900.766019116
2022-06-16,129297.0,122535.58404574322,162999.0073507608,208985.69610767625
2022-06-17,125639.0,122746.16748523364,163089.81608395634,204049.67540700766
2022-06-18,116015.0,115234.4044671616,156440.22867010246,199598.88784250015
2022-06-19,98895.0,92273.84016599039,139974.70899113512,181764.5499505843
2022-06-20,100787.0,100381.9179763234,144546.0282810543,192249.79122253993
2022-06-21,121645.0,114208.32402131605,154827.96374418825,193032.58840290486
2022-06-22,123232.0,116415.00599308863,158366.23535744252,199425.25672672348
2022-06-23,130512.0,123725.84274101604,165909.29342378216,203753.3890901019
2022-06-24,124645.0,123714.81527418825,164375.66960629722,205385.01186746798
2022-06-25,119974.0,119634.7511402248,158032.5258622673,201536.83272037064
2022-06-26,93154.0,96836.85825326863,142835.88940437505,183884.39251324686
2022-06-27,104815.0,103461.44931875335,147397.2699116058,193975.56016389476
2022-06-28,114168.0,120242.10312655453,156538.7302371244,197473.93582513722
2022-06-29,117386.0,115606.3522862693,158713.98193950273,202997.06560910118
2022-06-30,114498.0,118977.96469677244,166363.44048068143,216370.70029161585
2022-07-01,102198.0,123587.72061802876,167844.67243517347,208409.97276282732
2022-07-02,86782.0,117480.96360126743,161283.32411819033,207304.87789235055
2022-07-03,74899.0,95857.85329957739,145604.62822735403,184320.87310981585
2022-07-04,64887.0,107980.50534392099,148975.61762389098,196062.49874865534
2022-07-05,94906.0,115859.76461473494,161569.17866668326,204659.20572676658
2022-07-06,103805.0,116875.79305402929,161178.02439450574,208009.8228068732
2022-07-07,108181.0,124403.28170620077,166195.3324896012,218495.66592062087
2022-07-08,104675.0,125743.98896575117,170823.88740721747,211444.3637466671
2022-07-09,96848.0,120688.28639939248,164998.04197721474,206662.78412430553
2022-07-10,85315.0,103579.3975973962,143985.48375152488,185811.52671437222
2022-07-11,97683.0,111370.80932165953,153174.31921038087,194326.18635636475
2022-07-12,113204.0,115631.69572442329,160748.6576854656,208322.95169130445
2022-07-13,118331.0,122039.46778385967,164363.35901523146,212880.1718247305
2022-07-14,118605.0,126067.81447766362,171804.56800574542,217824.59444482098
2022-07-15,111240.0,132271.1087611412,172720.52603546693,211158.94305417163
2022-07-16,107205.0,124506.28409690304,166754.085894672,208721.5978926907
2022-07-17,90877.0,101545.62783317745,150309.36359293383,189831.3011826939
2022-07-18,97683.0,109547.94553418855,155273.20237389154,201694.0009536322
2022-07-19,115112.0,123001.74815472444,163724.17672983685,210754.45352480968
2022-07-20,118961.0,121035.55244732597,169322.03324982192,209278.58110842566
2022-07-21,117184.0,130172.96183232758,175656.70784114022,223652.53883052402
2022-07-22,110232.0,129975.56799053398,176670.18638990333,220536.79943774804
2022-07-23,104466.0,127689.05930226036,170700.11796530482,215563.6811146783
2022-07-24,91216.0,106721.64308882179,154068.87937396904,193902.1847609
2022-07-25,95691.0,108782.15044441057,156735.39224601147,203174.59966185354
2022-07-26,110850.0,123618.87918128725,169786.97754790582,214073.43149658994
2022-07-27,115698.0,125542.53959339033,170008.35197866109,220533.67821525253
2022-07-28,116813.0,127652.43391100217,178460.8195436128,227413.2331567517
2022-07-29,110678.0,129617.2072163771,179495.2775733976,220445.92225034384
2022-07-30,102431.0,123871.33858458995,174784.07859212474,226606.6607783298
2022-07-31,87707.0,101026.8789418919,155793.70186562566,196781.53207798308
2022-08-01,92309.0,109671.57731928477,162663.65458754273,205954.94488535932
2022-08-02,108256.0,111334.24393224972,172658.83152108887,220709.67206903745
2022-08-03,110853.0,119799.75136425825,175524.57741984975,224499.28577659372
2022-08-04,113408.0,123909.51443633458,178462.70915001247,232658.8382868819
2022-08-05,108362.0,129085.20497187608,181666.07100086997,230737.73780773763
2022-08-06,105647.0,117708.42033668983,177679.40179215587,224886.37405760615
2022-08-07,87277.0,98662.01392413847,159201.06507689308,203120.67234802045
2022-08-08,97791.0,112734.79722426635,164536.65689080197,210749.31976215573
2022-08-09,112476.0,121044.69753179567,176580.2377513177,222470.2110591206
2022-08-10,85626.0,118410.08041195142,177855.83114568237,227520.9241602624
2022-08-11,114694.0,129072.84069234219,184276.75531845354,238638.5406588699
2022-08-12,108633.0,137323.79706230038,187197.5913264823,238275.92624660212
2022-08-13,100702.0,124789.17436761156,179913.1109794175,228349.15844711362
2022-08-14,85750.0,105295.03107220969,161022.21645277386,214546.22808108907
2022-08-15,92816.0,110684.7730425086,163623.04194939617,220930.6764231726
2022-08-16,104352.0,121326.59931505412,174076.5645710221,233471.6145523933
2022-08-17,107363.0,122764.56706633726,178809.1575043102,233081.34091222985
2022-08-18,109376.0,127938.49404812581,185003.7618536482,240472.53543900186
2022-08-19,105384.0,138639.2169294901,183662.02138191444,241564.1519786448
2022-08-20,101258.0,121039.62584351946,178325.95283337528,233219.54662082007
2022-08-21,86306.0,110941.09081158284,158849.368027146,213456.61555656957
2022-08-22,91612.0,115211.71326160291,166909.32547007938,224592.49057828877
2022-08-23,105238.0,117676.81045536377,176061.6180786377,237908.47436678625
2022-08-24,107904.0,123645.12547809702,181000.32949131748,240281.44173418276
2022-08-25,109576.0,125569.64204396575,186104.16442809263,247871.2479317968
2022-08-26,105994.0,132519.34567806523,186769.62607966317,246473.16342206261
2022-08-27,103349.0,128260.49092249757,182181.12092492206,239980.33473674924
2022-08-28,87886.0,106703.95010158172,163809.3779839486,222517.3843976197
2022-08-29,91401.0,115607.37452669161,166660.4862832518,229949.31113390203
2022-08-30,105144.0,120600.76281514902,180919.44070016796,241322.40140231384
2022-08-31,105951.0,124393.19262335583,181041.795477139,243747.24245010442
2022-09-01,106978.0,131939.37669360655,188077.44463145873,245888.73161810878
2022-09-02,103320.0,135588.45270166977,187574.08160239382,250732.46459300542
2022-09-03,96934.0,129018.99117048642,185737.11616149195,245963.01553757797
2022-09-04,88481.0,108145.23690640535,164439.0997621906,224748.7001237857
2022-09-05,80419.0,112040.20983220784,173652.92161954107,228145.31043062845
2022-09-06,102106.0,124098.24124778337,181483.20360743848,242417.65039555499
2022-09-07,118921.0,127405.36121733383,185754.98949122432,243534.40878881793
2022-09-08,124662.0,129990.8224643291,194675.85202587995,255308.17087102748
2022-09-09,125174.0,138426.45889971443,192611.22676246864,250650.62602831447
2022-09-10,117628.0,127405.470036521,185821.54636311383,244933.55118876378
2022-09-11,101167.0,106235.51179469105,168776.7504130912,232501.64450222658
2022-09-12,110826.0,113628.59284568214,177013.71400054853,238777.27350136958
2022-09-13,122003.0,124930.22630922239,186526.2725168007,243875.7700801109
2022-09-14,124052.0,125021.8113895222,190267.40311324497,254164.33968921294
2022-09-15,127956.0,131786.31916037784,199488.62870279397,253207.92321274872
2022-09-16,125862.0,138917.3963462077,195691.97549952375,258038.5139041549
2022-09-17,59501.0,131055.23167905585,189721.97780070652,250468.55630826755
2022-09-18,82543.0,107420.35475106722,171439.7353805698,234137.96744329264
2022-09-19,105585.0,116952.40874748673,178907.68065414304,232238.96898710282
2022-09-20,106678.0,124794.45824887157,191903.59978228423,245097.04008964845
2022-09-21,102864.0,130268.70592061666,192032.1871432886,252228.3944855013
2022-09-22,109086.0,133241.19543599553,201073.6627791277,260528.20055368118
2022-09-23,119173.0,140307.00599074175,201187.4131703478,257129.45123422175
2022-09-24,117453.0,130575.87917505293,194002.97991571395,245788.71903653612
2022-09-25,99174.0,109512.0148724257,176608.04907733953,233162.4728402225
2022-09-26,97024.0,118743.17054855193,181321.9740618146,235829.08985806184
2022-09-27,113328.0,131238.1220013249,193459.93269646843,247362.46485479054
2022-09-28,122550.0,133421.82897634356,196269.52813626174,252401.9885946935
2022-09-29,126801.0,137056.4676428392,209736.85135240504,261909.95273067
2022-09-30,123849.0,138984.53135275954,202034.2342304557,261833.26502014056
