pickup_date,n_anomalies,avg_fare,avg_trip_distance,avg_trip_duration,total_trips
2020-03-01,425,10.285717647058824,2.253270588235294,11.004627450980392,179779
2020-03-02,553,10.547052441229658,2.134936708860759,11.983875828812538,193514
2020-03-03,597,10.026348408710216,1.889497487437186,12.232635399218314,222917
2020-03-04,674,11.097062314540059,2.2744510385756675,13.51572700296736,229735
2020-03-05,652,10.505674846625766,1.9949079754601229,12.799948875255621,244451
2020-03-06,724,10.851367403314917,2.0993232044198895,13.748043278084715,243741
2020-03-07,655,10.206503816793893,2.075587786259542,11.892290076335877,208200
2020-03-08,434,10.523294930875576,2.4421658986175117,12.12941628264209,165803
2020-03-09,457,10.570590809628008,2.206061269146608,12.261086797957695,175602
2020-03-10,504,10.822480158730158,2.297698412698413,12.539285714285715,184118
2020-03-11,496,10.627177419354839,2.2334274193548387,12.557627688172042,182663
2020-03-12,460,10.442804347826087,2.1799565217391303,12.462246376811594,171096
